Transaction,Item,date_time
382,Pick and Mix Bowls,03-11-2016 12:01
382,Sandwich,03-11-2016 12:01
382,Focaccia,03-11-2016 12:01
383,Coffee,03-11-2016 12:02
384,Coffee,03-11-2016 12:05
384,Sandwich,03-11-2016 12:05
384,Brownie,03-11-2016 12:05
385,Brownie,03-11-2016 12:07
385,Cookies,03-11-2016 12:07
386,Coffee,03-11-2016 12:12
387,Coffee,03-11-2016 12:16
388,Sandwich,03-11-2016 12:23
388,Bread,03-11-2016 12:23
388,Coffee,03-11-2016 12:23
389,Coffee,03-11-2016 12:37
389,Hot chocolate,03-11-2016 12:37
390,Tea,03-11-2016 12:47
391,Sandwich,03-11-2016 13:02
391,Coffee,03-11-2016 13:02
391,Brownie,03-11-2016 13:02
392,Brownie,03-11-2016 13:19
392,Pastry,03-11-2016 13:19
392,Focaccia,03-11-2016 13:19
392,Farm House,03-11-2016 13:19
393,Cake,03-11-2016 13:30
393,Focaccia,03-11-2016 13:30
394,Soup,03-11-2016 13:35
394,Hearty & Seasonal,03-11-2016 13:35
394,Mineral water,03-11-2016 13:35
395,Hearty & Seasonal,03-11-2016 13:36
396,Hearty & Seasonal,03-11-2016 13:37
397,Coffee,03-11-2016 13:41
397,Coffee,03-11-2016 13:41
397,Pastry,03-11-2016 13:41
398,Coffee,03-11-2016 14:00
399,Tea,03-11-2016 14:03
399,Cake,03-11-2016 14:03
400,Coffee,03-11-2016 14:09
400,Soup,03-11-2016 14:09
401,Bread,03-11-2016 14:14
401,Focaccia,03-11-2016 14:14
401,Fudge,03-11-2016 14:14
402,Hot chocolate,03-11-2016 14:16
402,Coffee,03-11-2016 14:16
402,Alfajores,03-11-2016 14:16
403,Brownie,03-11-2016 14:26
403,Pastry,03-11-2016 14:26
403,Cake,03-11-2016 14:26
404,Medialuna,03-11-2016 14:40
404,Alfajores,03-11-2016 14:40
404,Dulce de Leche,03-11-2016 14:40
405,Dulce de Leche,03-11-2016 14:41
405,Alfajores,03-11-2016 14:41
406,Bread,03-11-2016 14:48
406,Cake,03-11-2016 14:48
407,Cake,03-11-2016 14:51
407,Coffee,03-11-2016 14:51
408,Bread,03-11-2016 15:00
409,Sandwich,03-11-2016 15:01
410,Bread,03-11-2016 15:06
410,Coffee,03-11-2016 15:06
410,Alfajores,03-11-2016 15:06
410,Medialuna,03-11-2016 15:06
411,Coffee,03-11-2016 15:19
412,Bread,03-11-2016 15:23
412,Alfajores,03-11-2016 15:23
413,Tea,03-11-2016 15:27
413,Coffee,03-11-2016 15:27
414,Bread,03-11-2016 15:33
415,Dulce de Leche,03-11-2016 15:33
416,Farm House,03-11-2016 15:40
417,Fudge,03-11-2016 15:41
418,Coffee,03-11-2016 15:42
419,Coffee,03-11-2016 15:55
419,Alfajores,03-11-2016 15:55
419,Juice,03-11-2016 15:55
419,Ella's Kitchen Pouches,03-11-2016 15:55
419,Brownie,03-11-2016 15:55
420,Alfajores,03-11-2016 15:59
421,Alfajores,03-11-2016 16:06
421,Brownie,03-11-2016 16:06
421,Cookies,03-11-2016 16:06
421,Bread,03-11-2016 16:06
421,Juice,03-11-2016 16:06
422,Cake,03-11-2016 16:10
422,Cookies,03-11-2016 16:10
423,Pick and Mix Bowls,03-11-2016 16:17
424,Coffee,03-11-2016 16:28
425,Farm House,03-11-2016 16:42
426,Tea,03-11-2016 17:15
427,Coffee,03-11-2016 17:25
428,Focaccia,03-11-2016 17:29
428,Farm House,03-11-2016 17:29
429,Dulce de Leche,03-11-2016 17:32
430,Juice,03-11-2016 17:40
430,My-5 Fruit Shoot,03-11-2016 17:40
430,Ella's Kitchen Pouches,03-11-2016 17:40
430,Cookies,03-11-2016 17:40
431,Bread,03-11-2016 17:45
432,Hot chocolate,03-11-2016 18:07
433,Coffee,03-11-2016 18:08
435,Coffee,03-11-2016 18:51
436,Coffee,03-11-2016 19:00
437,Medialuna,04-11-2016 07:32
438,Bread,04-11-2016 08:34
438,Tea,04-11-2016 08:34
438,Jam,04-11-2016 08:34
439,Farm House,04-11-2016 08:36
440,Bread,04-11-2016 08:40
441,Coffee,04-11-2016 08:45
442,Medialuna,04-11-2016 08:53
442,Coffee,04-11-2016 08:53
443,Bread,04-11-2016 09:02
444,Medialuna,04-11-2016 09:05
444,Pastry,04-11-2016 09:05
444,Medialuna,04-11-2016 09:05
445,Coffee,04-11-2016 09:07
445,Coffee,04-11-2016 09:07
445,Jam,04-11-2016 09:07
446,Bread,04-11-2016 09:08
446,Coffee,04-11-2016 09:08
447,Coffee,04-11-2016 09:09
447,Coffee,04-11-2016 09:09
448,Bread,04-11-2016 09:11
449,Hot chocolate,04-11-2016 09:13
450,Bread,04-11-2016 09:14
450,Medialuna,04-11-2016 09:14
451,Bread,04-11-2016 09:22
451,Jam,04-11-2016 09:22
452,Jam,04-11-2016 09:23
452,Bread,04-11-2016 09:23
453,Coffee,04-11-2016 09:24
453,Bread,04-11-2016 09:24
454,Bread,04-11-2016 09:29
454,Farm House,04-11-2016 09:29
455,Bread,04-11-2016 09:30
455,Coffee,04-11-2016 09:30
455,Coffee,04-11-2016 09:30
456,Tea,04-11-2016 09:38
456,Pastry,04-11-2016 09:38
457,Coffee,04-11-2016 09:40
457,Coffee,04-11-2016 09:40
458,Bread,04-11-2016 09:52
459,Pastry,04-11-2016 09:55
459,Brownie,04-11-2016 09:55
460,Farm House,04-11-2016 10:01
461,Coffee,04-11-2016 10:01
462,Tea,04-11-2016 10:10
462,Coffee,04-11-2016 10:10
462,Honey,04-11-2016 10:10
462,Cookies,04-11-2016 10:10
463,Tea,04-11-2016 10:14
464,Bread,04-11-2016 10:24
465,Brownie,04-11-2016 10:25
466,Bread,04-11-2016 10:35
466,Coffee,04-11-2016 10:35
467,Bread,04-11-2016 10:36
468,Coffee,04-11-2016 10:41
469,Tea,04-11-2016 10:48
469,Tea,04-11-2016 10:48
470,Tea,04-11-2016 10:51
471,Coffee,04-11-2016 10:54
471,Coffee,04-11-2016 10:54
473,Bread,04-11-2016 11:00
473,Coffee,04-11-2016 11:00
474,Bread,04-11-2016 11:06
474,Bread,04-11-2016 11:06
475,Bread,04-11-2016 11:10
475,The BART,04-11-2016 11:10
476,Coffee,04-11-2016 11:12
476,Brownie,04-11-2016 11:12
477,Coffee,04-11-2016 11:13
478,Coffee,04-11-2016 11:17
478,Brownie,04-11-2016 11:17
479,Mineral water,04-11-2016 11:25
479,Coffee,04-11-2016 11:25
479,Coffee,04-11-2016 11:25
479,Tartine,04-11-2016 11:25
480,Brownie,04-11-2016 11:33
480,Coffee,04-11-2016 11:33
481,Brownie,04-11-2016 11:36
481,Juice,04-11-2016 11:36
482,Coffee,04-11-2016 11:42
482,Coffee,04-11-2016 11:42
482,Bread,04-11-2016 11:42
482,Tea,04-11-2016 11:42
482,Alfajores,04-11-2016 11:42
482,Medialuna,04-11-2016 11:42
482,Pastry,04-11-2016 11:42
482,Jam,04-11-2016 11:42
483,Bread,04-11-2016 12:09
484,Fudge,04-11-2016 12:13
484,Fudge,04-11-2016 12:13
485,Coffee,04-11-2016 12:17
485,Pick and Mix Bowls,04-11-2016 12:17
486,Pastry,04-11-2016 12:34
486,Bread,04-11-2016 12:34
487,Soup,04-11-2016 12:45
487,Scandinavian,04-11-2016 12:45
487,Coffee,04-11-2016 12:45
487,Mineral water,04-11-2016 12:45
488,Juice,04-11-2016 12:51
488,Mineral water,04-11-2016 12:51
488,Sandwich,04-11-2016 12:51
488,Pick and Mix Bowls,04-11-2016 12:51
489,Bread,04-11-2016 12:54
489,Pastry,04-11-2016 12:54
489,Bread,04-11-2016 12:54
490,Hearty & Seasonal,04-11-2016 12:56
490,Hearty & Seasonal,04-11-2016 12:56
490,Coffee,04-11-2016 12:56
490,Coffee,04-11-2016 12:56
491,Bread,04-11-2016 13:01
491,Hearty & Seasonal,04-11-2016 13:01
491,Coffee,04-11-2016 13:01
491,Mineral water,04-11-2016 13:01
492,Coffee,04-11-2016 13:04
492,Tartine,04-11-2016 13:04
492,Sandwich,04-11-2016 13:04
492,Brownie,04-11-2016 13:04
493,Coffee,04-11-2016 13:15
493,Brownie,04-11-2016 13:15
494,Alfajores,04-11-2016 13:39
494,Coffee,04-11-2016 13:39
494,Tartine,04-11-2016 13:39
495,Mighty Protein,04-11-2016 13:55
495,Coffee,04-11-2016 13:55
497,Coffee,04-11-2016 14:04
497,Hot chocolate,04-11-2016 14:04
498,Soup,04-11-2016 14:16
498,Jam,04-11-2016 14:16
498,Coffee,04-11-2016 14:16
498,Coffee,04-11-2016 14:16
499,Mineral water,04-11-2016 14:17
499,Brownie,04-11-2016 14:17
500,Scandinavian,04-11-2016 14:24
500,Coffee,04-11-2016 14:24
501,Scandinavian,04-11-2016 14:30
501,Coffee,04-11-2016 14:30
502,Coffee,04-11-2016 14:49
502,Coffee,04-11-2016 14:49
503,Coffee,04-11-2016 14:51
503,Coffee,04-11-2016 14:51
503,Hot chocolate,04-11-2016 14:51
503,Brownie,04-11-2016 14:51
503,Hearty & Seasonal,04-11-2016 14:51
504,Tea,04-11-2016 15:18
504,Cake,04-11-2016 15:18
505,Medialuna,04-11-2016 15:20
506,Alfajores,04-11-2016 15:31
506,Tea,04-11-2016 15:31
506,Coffee,04-11-2016 15:31
507,Coffee,04-11-2016 15:35
507,Juice,04-11-2016 15:35
507,Brownie,04-11-2016 15:35
507,Alfajores,04-11-2016 15:35
508,Coffee,04-11-2016 15:35
508,Sandwich,04-11-2016 15:35
509,Bread,04-11-2016 15:36
509,Soup,04-11-2016 15:36
510,Soup,04-11-2016 15:37
510,Bread,04-11-2016 15:37
511,Bread,04-11-2016 15:38
512,Tea,04-11-2016 15:39
512,Brownie,04-11-2016 15:39
512,Cookies,04-11-2016 15:39
513,Coffee,04-11-2016 15:41
513,Bread,04-11-2016 15:41
513,Brownie,04-11-2016 15:41
514,Brownie,04-11-2016 15:51
515,Cookies,04-11-2016 15:57
515,Bread,04-11-2016 15:57
515,Jam,04-11-2016 15:57
516,Coffee,04-11-2016 16:04
517,Tea,04-11-2016 16:14
517,Brownie,04-11-2016 16:14
517,Tea,04-11-2016 16:14
518,Alfajores,04-11-2016 16:56
518,Medialuna,04-11-2016 16:56
518,Scandinavian,04-11-2016 16:56
519,Hot chocolate,04-11-2016 17:52
519,Coffee,04-11-2016 17:52
519,Alfajores,04-11-2016 17:52
519,Cookies,04-11-2016 17:52
520,Brownie,04-11-2016 17:58
521,Fudge,04-11-2016 18:48
522,Tea,04-11-2016 19:02
522,Brownie,04-11-2016 19:02
523,Dulce de Leche,04-11-2016 20:00
523,Fudge,04-11-2016 20:00
524,Bread,05-11-2016 08:29
524,Scandinavian,05-11-2016 08:29
524,Fudge,05-11-2016 08:29
524,Granola,05-11-2016 08:29
524,Pastry,05-11-2016 08:29
524,Coffee,05-11-2016 08:29
525,Bread,05-11-2016 08:32
525,Fudge,05-11-2016 08:32
526,Hot chocolate,05-11-2016 08:36
526,Coffee,05-11-2016 08:36
526,Medialuna,05-11-2016 08:36
526,Medialuna,05-11-2016 08:36
527,Bread,05-11-2016 08:39
528,Bread,05-11-2016 08:42
528,Medialuna,05-11-2016 08:42
529,Bread,05-11-2016 08:50
529,Coffee,05-11-2016 08:50
529,Medialuna,05-11-2016 08:50
529,Jam,05-11-2016 08:50
530,Jam,05-11-2016 08:51
530,Coffee,05-11-2016 08:51
530,Brownie,05-11-2016 08:51
531,Bread,05-11-2016 08:53
531,Coffee,05-11-2016 08:53
531,Jam,05-11-2016 08:53
532,Scandinavian,05-11-2016 08:57
533,Coffee,05-11-2016 09:00
533,Cookies,05-11-2016 09:00
534,Coffee,05-11-2016 09:03
534,Coffee,05-11-2016 09:03
534,Scandinavian,05-11-2016 09:03
535,Bread,05-11-2016 09:09
536,Bread,05-11-2016 09:10
537,Jam,05-11-2016 09:18
537,Brownie,05-11-2016 09:18
537,Coffee,05-11-2016 09:18
537,Coffee,05-11-2016 09:18
538,Coffee,05-11-2016 09:19
539,Brownie,05-11-2016 09:26
539,Hot chocolate,05-11-2016 09:26
540,Bread,05-11-2016 09:27
541,Bread,05-11-2016 09:33
541,Bread,05-11-2016 09:33
541,Medialuna,05-11-2016 09:33
542,Coffee,05-11-2016 09:34
542,Hot chocolate,05-11-2016 09:34
542,Brownie,05-11-2016 09:34
543,Scandinavian,05-11-2016 09:36
544,Basket,05-11-2016 09:40
544,Bread,05-11-2016 09:40
545,Coffee,05-11-2016 09:41
545,Bread,05-11-2016 09:41
545,Brownie,05-11-2016 09:41
546,Cake,05-11-2016 09:43
546,Fudge,05-11-2016 09:43
547,Coffee,05-11-2016 09:47
547,Hot chocolate,05-11-2016 09:47
547,Coffee,05-11-2016 09:47
547,Basket,05-11-2016 09:47
548,Scandinavian,05-11-2016 10:01
549,Scandinavian,05-11-2016 10:07
550,Coffee,05-11-2016 10:14
550,Bread,05-11-2016 10:14
550,Coffee,05-11-2016 10:14
550,Cake,05-11-2016 10:14
550,Medialuna,05-11-2016 10:14
551,Coffee,05-11-2016 10:17
551,Coffee,05-11-2016 10:17
551,Medialuna,05-11-2016 10:17
552,Bread,05-11-2016 10:19
552,Pastry,05-11-2016 10:19
553,Bread,05-11-2016 10:20
553,Brownie,05-11-2016 10:20
554,Medialuna,05-11-2016 10:23
554,Farm House,05-11-2016 10:23
555,Bread,05-11-2016 10:24
555,Medialuna,05-11-2016 10:24
556,Brownie,05-11-2016 10:26
556,Medialuna,05-11-2016 10:26
556,Hot chocolate,05-11-2016 10:26
556,Smoothies,05-11-2016 10:26
556,Coffee,05-11-2016 10:26
557,Bread,05-11-2016 10:29
557,Tea,05-11-2016 10:29
557,Coffee,05-11-2016 10:29
557,Brownie,05-11-2016 10:29
557,Medialuna,05-11-2016 10:29
558,Medialuna,05-11-2016 10:32
558,Medialuna,05-11-2016 10:32
558,Cookies,05-11-2016 10:32
559,Coffee,05-11-2016 10:33
559,Medialuna,05-11-2016 10:33
560,Bread,05-11-2016 10:35
560,Fudge,05-11-2016 10:35
562,Coffee,05-11-2016 10:38
562,Tea,05-11-2016 10:38
563,Coffee,05-11-2016 10:40
563,Cookies,05-11-2016 10:40
564,Pastry,05-11-2016 10:43
564,Bread,05-11-2016 10:43
564,Brownie,05-11-2016 10:43
565,Bread,05-11-2016 10:44
565,Coffee,05-11-2016 10:44
565,Bread,05-11-2016 10:44
566,Coffee,05-11-2016 10:52
566,Coffee,05-11-2016 10:52
566,Tea,05-11-2016 10:52
567,Bread,05-11-2016 10:53
568,Medialuna,05-11-2016 10:57
568,Coffee,05-11-2016 10:57
569,My-5 Fruit Shoot,05-11-2016 11:03
569,Coffee,05-11-2016 11:03
569,Brownie,05-11-2016 11:03
570,Coffee,05-11-2016 11:07
570,Fudge,05-11-2016 11:07
571,Coffee,05-11-2016 11:14
572,Coffee,05-11-2016 11:20
572,Basket,05-11-2016 11:20
573,Farm House,05-11-2016 11:20
574,Farm House,05-11-2016 11:21
575,Coffee,05-11-2016 11:22
575,Brownie,05-11-2016 11:22
576,Scandinavian,05-11-2016 11:24
576,Brownie,05-11-2016 11:24
576,My-5 Fruit Shoot,05-11-2016 11:24
577,Tartine,05-11-2016 11:26
577,Coffee,05-11-2016 11:26
577,Hot chocolate,05-11-2016 11:26
577,Brownie,05-11-2016 11:26
578,Brownie,05-11-2016 11:31
578,Bread,05-11-2016 11:31
578,Hot chocolate,05-11-2016 11:31
579,Jam,05-11-2016 11:34
579,Fudge,05-11-2016 11:34
580,Coffee,05-11-2016 11:35
581,Fudge,05-11-2016 11:37
583,Mighty Protein,05-11-2016 11:49
583,Hearty & Seasonal,05-11-2016 11:49
583,Coffee,05-11-2016 11:49
583,Tea,05-11-2016 11:49
583,Cake,05-11-2016 11:49
584,Coffee,05-11-2016 11:49
585,Scandinavian,05-11-2016 11:50
586,Cake,05-11-2016 11:53
586,Victorian Sponge,05-11-2016 11:53
586,Scandinavian,05-11-2016 11:53
587,Tea,05-11-2016 11:56
587,Cake,05-11-2016 11:56
588,Coffee,05-11-2016 11:58
588,Coffee,05-11-2016 11:58
589,Coffee,05-11-2016 12:14
589,Coffee,05-11-2016 12:14
590,Bread,05-11-2016 12:15
591,Frittata,05-11-2016 12:18
592,Coffee,05-11-2016 12:19
592,Coffee,05-11-2016 12:19
592,My-5 Fruit Shoot,05-11-2016 12:19
592,Brownie,05-11-2016 12:19
593,Focaccia,05-11-2016 12:22
593,Fairy Doors,05-11-2016 12:22
594,Tea,05-11-2016 12:27
594,Coffee,05-11-2016 12:27
594,Coffee,05-11-2016 12:27
595,Hot chocolate,05-11-2016 12:31
595,Hearty & Seasonal,05-11-2016 12:31
595,Pick and Mix Bowls,05-11-2016 12:31
595,Brownie,05-11-2016 12:31
596,Frittata,05-11-2016 12:35
596,Coffee,05-11-2016 12:35
597,Bread,05-11-2016 12:37
597,Brownie,05-11-2016 12:37
598,Frittata,05-11-2016 12:44
599,Scandinavian,05-11-2016 12:46
600,Bread,05-11-2016 12:52
601,Farm House,05-11-2016 12:57
602,Pick and Mix Bowls,05-11-2016 12:58
602,Jam,05-11-2016 12:58
602,Soup,05-11-2016 12:58
602,Brownie,05-11-2016 12:58
603,Hearty & Seasonal,05-11-2016 13:01
603,Coffee,05-11-2016 13:01
603,Tea,05-11-2016 13:01
604,Bread,05-11-2016 13:03
605,Bread,05-11-2016 13:05
605,Frittata,05-11-2016 13:05
606,Scandinavian,05-11-2016 13:12
608,Tartine,05-11-2016 13:23
608,Hot chocolate,05-11-2016 13:23
608,Coffee,05-11-2016 13:23
609,Coffee,05-11-2016 13:25
609,Mighty Protein,05-11-2016 13:25
610,Frittata,05-11-2016 13:27
610,Coffee,05-11-2016 13:27
611,Scandinavian,05-11-2016 13:29
612,Hearty & Seasonal,05-11-2016 13:31
612,Coffee,05-11-2016 13:31
612,Mineral water,05-11-2016 13:31
613,Scandinavian,05-11-2016 13:43
615,Bread,05-11-2016 13:45
615,Coffee,05-11-2016 13:45
616,Hearty & Seasonal,05-11-2016 13:57
616,Soup,05-11-2016 13:57
616,Bread,05-11-2016 13:57
616,Coffee,05-11-2016 13:57
617,Brownie,05-11-2016 14:03
617,Cake,05-11-2016 14:03
617,Tea,05-11-2016 14:03
618,Mighty Protein,05-11-2016 14:08
618,Coffee,05-11-2016 14:08
620,Coffee,05-11-2016 14:12
620,Tea,05-11-2016 14:12
620,Brownie,05-11-2016 14:12
620,Soup,05-11-2016 14:12
621,Cake,05-11-2016 14:14
622,Hot chocolate,05-11-2016 14:32
622,Coffee,05-11-2016 14:32
622,Cake,05-11-2016 14:32
623,Hearty & Seasonal,05-11-2016 14:48
623,Coffee,05-11-2016 14:48
624,Coffee,05-11-2016 14:49
625,Frittata,05-11-2016 15:14
625,Coffee,05-11-2016 15:14
625,Brownie,05-11-2016 15:14
626,Sandwich,05-11-2016 15:17
626,Frittata,05-11-2016 15:17
626,Coke,05-11-2016 15:17
626,Mineral water,05-11-2016 15:17
626,Brownie,05-11-2016 15:17
627,Granola,05-11-2016 15:18
627,Scandinavian,05-11-2016 15:18
628,Coffee,05-11-2016 15:21
628,Coke,05-11-2016 15:21
628,Coffee,05-11-2016 15:21
629,Tea,05-11-2016 15:24
629,Tea,05-11-2016 15:24
629,Brownie,05-11-2016 15:24
629,Cake,05-11-2016 15:24
630,Fudge,05-11-2016 15:36
631,Coffee,05-11-2016 15:40
632,Brownie,05-11-2016 15:43
633,Cake,05-11-2016 15:45
634,Tea,05-11-2016 15:46
635,Coffee,05-11-2016 15:53
635,Coffee,05-11-2016 15:53
635,Coffee,05-11-2016 15:53
635,Soup,05-11-2016 15:53
635,Sandwich,05-11-2016 15:53
635,Cake,05-11-2016 15:53
636,Coffee,05-11-2016 15:56
636,Bread,05-11-2016 15:56
636,Brownie,05-11-2016 15:56
637,Bread,05-11-2016 16:00
637,Coffee,05-11-2016 16:00
637,Brownie,05-11-2016 16:00
638,Coffee,05-11-2016 16:04
638,Bread,05-11-2016 16:04
638,Brownie,05-11-2016 16:04
639,Brownie,05-11-2016 16:05
639,Coffee,05-11-2016 16:05
640,Coffee,05-11-2016 16:12
640,Soup,05-11-2016 16:12
640,Brownie,05-11-2016 16:12
641,Fudge,05-11-2016 16:20
642,Bread,05-11-2016 16:20
642,Focaccia,05-11-2016 16:20
643,Bread,05-11-2016 16:33
643,Farm House,05-11-2016 16:33
643,Jam,05-11-2016 16:33
644,Hot chocolate,05-11-2016 16:37
644,Brownie,05-11-2016 16:37
645,Hot chocolate,05-11-2016 16:43
646,Coffee,05-11-2016 16:45
646,Brownie,05-11-2016 16:45
647,Medialuna,05-11-2016 18:45
647,Pastry,05-11-2016 18:45
648,Bread,06-11-2016 09:17
650,Coffee,06-11-2016 09:42
650,Pastry,06-11-2016 09:42
650,Bread,06-11-2016 09:42
651,Coffee,06-11-2016 09:56
651,Mineral water,06-11-2016 09:56
652,Pastry,06-11-2016 10:09
652,Bread,06-11-2016 10:09
652,Hot chocolate,06-11-2016 10:09
653,Bread,06-11-2016 10:11
654,Bread,06-11-2016 10:12
655,Jam,06-11-2016 10:14
655,Coffee,06-11-2016 10:14
655,Coffee,06-11-2016 10:14
655,Bread,06-11-2016 10:14
656,Coffee,06-11-2016 10:15
656,Coffee,06-11-2016 10:15
656,Pastry,06-11-2016 10:15
657,Medialuna,06-11-2016 10:18
657,Coffee,06-11-2016 10:18
657,Coffee,06-11-2016 10:18
657,Focaccia,06-11-2016 10:18
657,Hearty & Seasonal,06-11-2016 10:18
658,Bread,06-11-2016 10:21
658,Farm House,06-11-2016 10:21
658,Coffee,06-11-2016 10:21
658,Jam,06-11-2016 10:21
659,Farm House,06-11-2016 10:24
660,Coffee,06-11-2016 10:43
660,Tea,06-11-2016 10:43
660,Pastry,06-11-2016 10:43
660,Medialuna,06-11-2016 10:43
661,Pastry,06-11-2016 10:45
661,Medialuna,06-11-2016 10:45
661,Coffee,06-11-2016 10:45
662,Coffee,06-11-2016 10:49
662,Hot chocolate,06-11-2016 10:49
662,Basket,06-11-2016 10:49
662,Farm House,06-11-2016 10:49
663,Pastry,06-11-2016 10:54
663,Farm House,06-11-2016 10:54
664,Hot chocolate,06-11-2016 10:56
664,Coffee,06-11-2016 10:56
664,My-5 Fruit Shoot,06-11-2016 10:56
665,Pastry,06-11-2016 10:58
665,Medialuna,06-11-2016 10:58
665,Muffin,06-11-2016 10:58
666,Farm House,06-11-2016 11:02
667,Muffin,06-11-2016 11:06
667,Pastry,06-11-2016 11:06
667,Focaccia,06-11-2016 11:06
668,Coffee,06-11-2016 11:07
668,Tea,06-11-2016 11:07
669,Bread,06-11-2016 11:09
670,Focaccia,06-11-2016 11:11
671,Coffee,06-11-2016 11:14
671,Hot chocolate,06-11-2016 11:14
671,Pastry,06-11-2016 11:14
671,Jam,06-11-2016 11:14
672,Bread,06-11-2016 11:16
673,Coffee,06-11-2016 11:17
673,Pastry,06-11-2016 11:17
673,Bread,06-11-2016 11:17
674,Tea,06-11-2016 11:19
675,Hot chocolate,06-11-2016 11:20
675,Coffee,06-11-2016 11:20
675,Mineral water,06-11-2016 11:20
676,Coffee,06-11-2016 11:21
676,Coffee,06-11-2016 11:21
677,Coffee,06-11-2016 11:22
678,Jam,06-11-2016 11:24
678,Coffee,06-11-2016 11:24
678,Coffee,06-11-2016 11:24
680,Muffin,06-11-2016 11:33
681,Bread,06-11-2016 11:35
682,Bread,06-11-2016 11:42
683,Bread,06-11-2016 11:43
684,Muffin,06-11-2016 11:47
684,Hot chocolate,06-11-2016 11:47
684,Coffee,06-11-2016 11:47
685,Muffin,06-11-2016 11:55
685,Fudge,06-11-2016 11:55
686,Bread,06-11-2016 11:57
687,Bread,06-11-2016 12:04
688,Farm House,06-11-2016 12:07
689,Coffee,06-11-2016 12:11
689,Muffin,06-11-2016 12:11
690,Focaccia,06-11-2016 12:19
691,Bread,06-11-2016 12:22
691,Tea,06-11-2016 12:22
692,Coffee,06-11-2016 12:23
692,Hot chocolate,06-11-2016 12:23
693,Coffee,06-11-2016 12:31
693,Tartine,06-11-2016 12:31
693,Coffee,06-11-2016 12:31
693,Pick and Mix Bowls,06-11-2016 12:31
693,Jam,06-11-2016 12:31
695,Jam,06-11-2016 12:38
696,Tartine,06-11-2016 12:39
697,Bread,06-11-2016 12:39
697,Coffee,06-11-2016 12:39
698,Coffee,06-11-2016 12:42
698,Coffee,06-11-2016 12:42
698,Mineral water,06-11-2016 12:42
698,Juice,06-11-2016 12:42
698,Tartine,06-11-2016 12:42
698,Pick and Mix Bowls,06-11-2016 12:42
699,Bread,06-11-2016 12:50
699,Tea,06-11-2016 12:50
699,Juice,06-11-2016 12:50
700,Coffee,06-11-2016 12:53
700,Coffee,06-11-2016 12:53
700,Cake,06-11-2016 12:53
701,Farm House,06-11-2016 12:57
702,Farm House,06-11-2016 12:58
703,Cake,06-11-2016 13:14
703,Brownie,06-11-2016 13:14
703,Coffee,06-11-2016 13:14
703,Coffee,06-11-2016 13:14
704,Focaccia,06-11-2016 13:28
704,Coffee,06-11-2016 13:28
705,Tea,06-11-2016 13:29
705,Coffee,06-11-2016 13:29
705,Muffin,06-11-2016 13:29
706,Coffee,06-11-2016 13:31
707,Tea,06-11-2016 13:45
707,Coffee,06-11-2016 13:45
708,Hearty & Seasonal,06-11-2016 13:47
708,Cake,06-11-2016 13:47
708,Coffee,06-11-2016 13:47
709,Bread,06-11-2016 13:50
709,Tea,06-11-2016 13:50
709,Cake,06-11-2016 13:50
710,Mighty Protein,06-11-2016 13:57
710,Coffee,06-11-2016 13:57
711,Hot chocolate,06-11-2016 14:00
711,Muffin,06-11-2016 14:00
712,Coffee,06-11-2016 14:10
712,Coffee,06-11-2016 14:10
712,Soup,06-11-2016 14:10
712,Mighty Protein,06-11-2016 14:10
713,Jam,06-11-2016 14:17
714,Coffee,06-11-2016 14:37
714,Alfajores,06-11-2016 14:37
715,Cake,06-11-2016 14:44
715,Hot chocolate,06-11-2016 14:44
715,Alfajores,06-11-2016 14:44
716,Hot chocolate,06-11-2016 14:50
716,Tea,06-11-2016 14:50
716,Muffin,06-11-2016 14:50
717,Brownie,06-11-2016 14:53
718,Cake,06-11-2016 14:54
718,Coffee,06-11-2016 14:54
719,Victorian Sponge,06-11-2016 14:55
719,Alfajores,06-11-2016 14:55
719,Tea,06-11-2016 14:55
720,Bread,06-11-2016 14:56
721,Tartine,06-11-2016 15:04
721,Tea,06-11-2016 15:04
721,Tartine,06-11-2016 15:04
722,Mighty Protein,06-11-2016 15:12
722,Tea,06-11-2016 15:12
723,Bread,06-11-2016 15:15
723,Fudge,06-11-2016 15:15
724,Medialuna,06-11-2016 15:32
724,Tartine,06-11-2016 15:32
724,Coffee,06-11-2016 15:32
725,Pastry,06-11-2016 15:42
725,Bread,06-11-2016 15:42
726,Pastry,06-11-2016 15:44
726,Bread,06-11-2016 15:44
727,Coffee,06-11-2016 15:47
727,Tea,06-11-2016 15:47
727,Alfajores,06-11-2016 15:47
727,Alfajores,06-11-2016 15:47
728,Alfajores,06-11-2016 15:50
728,Alfajores,06-11-2016 15:50
728,Coffee,06-11-2016 15:50
729,Coffee,06-11-2016 15:52
729,Alfajores,06-11-2016 15:52
730,Alfajores,06-11-2016 15:56
730,Pastry,06-11-2016 15:56
732,Alfajores,06-11-2016 16:11
733,Pastry,06-11-2016 16:15
733,Tea,06-11-2016 16:15
733,Alfajores,06-11-2016 16:15
733,Hearty & Seasonal,06-11-2016 16:15
734,Tea,06-11-2016 16:23
734,Sandwich,06-11-2016 16:23
735,Empanadas,06-11-2016 16:29
735,Tea,06-11-2016 16:29
736,Alfajores,06-11-2016 16:51
736,Alfajores,06-11-2016 16:51
736,Tea,06-11-2016 16:51
737,Alfajores,06-11-2016 17:15
738,Pastry,06-11-2016 17:19
738,Dulce de Leche,06-11-2016 17:19
